trip_id,date,time,day_of_week,is_weekend,source,destination,distance_km,travel_time_min,avg_speed,road_type,vehicle_type,traffic_level
28628,2016-02-07,10,6,1,"40.7703,-73.9686","40.7496,-73.9918",3.0192975482466426,10.2,17.760573813215547,city,car,Medium
28629,2016-06-07,8,1,0,"40.782,-73.9574","40.7715,-73.9608",1.2021349302634086,11.6,6.217939294465906,city,car,High
28630,2016-03-02,11,2,0,"40.7523,-73.9758","40.7517,-73.982",0.5265002843094055,17.35,1.82075026274146,city,bike,High
28631,2016-03-08,16,1,0,"40.774,-73.966","40.7535,-73.9852",2.7947926811414043,25.9,6.474423199555377,city,car,High
28632,2016-06-03,6,4,0,"40.7695,-73.9846","40.7112,-74.015",6.97026668836581,16.116666666666667,25.949286533730003,city,car,Low
28633,2016-06-30,11,3,0,"40.7561,-73.9865","40.7671,-73.99",1.258163984332933,9.75,7.7425475958949725,city,bike,High
28634,2016-05-26,9,3,0,"40.7322,-73.9867","40.7662,-73.9698",4.0397850659161225,26.733333333333334,9.066849275123467,city,bus,High
28635,2016-05-04,15,2,0,"40.7552,-73.9876","40.7484,-73.9882",0.7578127555213211,4.05,11.226855637352907,city,car,Medium
28636,2016-01-13,11,2,0,"40.7483,-73.9887","40.7762,-73.9798",3.1916086675235324,12.983333333333333,14.749411043754451,city,car,Medium
28637,2016-04-05,18,1,0,"40.774,-73.9568","40.7654,-73.9622",1.058895365948376,8.283333333333333,7.670067037050611,city,car,High
28638,2016-03-13,0,6,1,"40.752,-73.9803","40.7672,-73.9538",2.7997023224390873,8.5,19.762604628981794,city,car,Medium
28639,2016-06-09,14,3,0,"40.6446,-73.7824","40.7063,-74.0165",20.90019834459891,66.0,19.000180313271734,highway,bike,Medium
28640,2016-02-11,18,3,0,"40.7595,-73.9656","40.7782,-73.9624",2.0967349267733475,8.633333333333333,14.571902965992377,city,bike,Medium
28641,2016-02-03,8,2,0,"40.7561,-73.9905","40.7619,-73.9711",1.7566556880262594,8.8,11.977197872906315,city,bike,Medium
28642,2016-01-05,11,1,0,"40.7673,-73.9549","40.7421,-73.9934",4.285825130392965,29.683333333333334,8.663094031114358,city,car,High
28643,2016-04-22,16,4,0,"40.7598,-73.9727","40.7557,-73.9749",0.4921182860697951,1.7166666666666666,17.200250775254975,city,bike,Medium
28644,2016-03-11,23,4,0,"40.7163,-74.0093","40.7482,-74.0038",3.577263465146468,9.566666666666666,22.43579873611025,city,bus,Medium
28645,2016-01-27,8,2,0,"40.7572,-73.9897","40.757,-73.9745",1.2804646295149353,7.233333333333333,10.621365590446468,city,bus,Medium
28646,2016-04-25,17,0,0,"40.7579,-73.9796","40.7532,-73.9722",0.8134102725698126,7.5,6.507282180558501,city,car,High
28647,2016-03-27,20,6,1,"40.7551,-73.9912","40.7659,-73.9834",1.3688512538672495,6.483333333333333,12.668032169465548,city,bus,Medium
28648,2016-01-17,3,6,1,"40.7182,-74.0007","40.7351,-73.9857",2.264746786015289,7.85,17.31016651731431,city,bus,Medium
28649,2016-06-29,23,2,0,"40.7443,-73.9762","40.7248,-73.9943",2.6509072969364693,7.783333333333333,20.43525967659805,city,bus,Medium
28650,2016-02-16,7,1,0,"40.7497,-73.9913","40.7543,-73.9759",1.3944174182350224,10.666666666666666,7.843597977572002,city,bus,High
28651,2016-06-16,7,3,0,"40.8058,-73.9388","40.8154,-73.9549",1.7249578598046411,6.683333333333334,15.485905973308498,city,bike,Medium
28652,2016-01-13,13,2,0,"40.7597,-73.9841","40.7567,-73.9768",0.6995198389009765,4.7,8.930040496608209,city,bike,High
28653,2016-06-09,7,3,0,"40.7494,-74.0031","40.7559,-73.9909",1.2563706446683838,5.4,13.959673829648708,city,car,Medium
28654,2016-05-12,10,3,0,"40.7443,-73.9835","40.6437,-73.7835",20.23478199584452,36.46666666666667,33.293059956599755,highway,bus,Low
28655,2016-03-27,14,6,1,"40.74,-74.0073","40.7247,-73.9821",2.72083761351193,16.816666666666666,9.707646589338898,city,bus,High
28656,2016-03-12,0,5,1,"40.7222,-74.0005","40.7392,-74.0065",1.9567544763439575,8.533333333333333,13.758429911793451,city,bike,Medium
28657,2016-02-24,13,2,0,"40.7593,-73.9771","40.7762,-73.9472",3.1419456125476275,24.2,7.789947799704862,city,car,High
28658,2016-03-16,0,2,0,"40.7313,-74.0014","40.7709,-73.9807",4.735995772426091,10.766666666666667,26.392546100207316,city,bus,Low
28659,2016-05-09,11,0,0,"40.7526,-73.9651","40.7542,-73.9749",0.8444386909220619,9.45,5.361515497917853,city,bike,High
28660,2016-02-22,8,0,0,"40.7928,-73.9733","40.8255,-73.9523",4.042867114715688,13.833333333333334,17.535327244549972,city,bus,Medium
28661,2016-05-14,10,5,1,"40.7726,-73.9556","40.7658,-73.9656",1.131772784544761,5.866666666666666,11.574948932844148,city,bus,Medium
28662,2016-04-09,13,5,1,"40.7043,-74.0123","40.7485,-73.9845",5.444568777930985,17.466666666666665,18.702717176098805,city,bus,Medium
28663,2016-01-07,11,3,0,"40.7583,-73.9893","40.766,-73.9833",0.994203401749522,5.533333333333333,10.780518814151444,city,bus,Medium
28664,2016-01-05,13,1,0,"40.7104,-74.0095","40.7633,-73.9736",6.614328572918919,25.116666666666667,15.800652198081028,city,bus,Medium
28665,2016-05-14,15,5,1,"40.7499,-73.9743","40.7545,-73.9673",0.7805810171561749,4.933333333333334,9.493552911358883,city,bike,High
28666,2016-03-06,8,6,1,"40.7709,-73.9539","40.7549,-73.9769",2.6301250345461034,7.166666666666667,22.01965145201389,city,car,Medium
28667,2016-06-23,9,3,0,"40.7378,-74.0001","40.7357,-73.9972",0.33797518249440694,9.25,2.192271454017775,city,car,High
28668,2016-06-10,3,4,0,"40.7194,-73.9998","40.7301,-74.0021",1.2054692275902341,3.783333333333333,19.1175736534134,city,bike,Medium
28669,2016-06-13,20,0,0,"40.6486,-73.7836","40.7389,-73.8487",11.44304202155691,15.35,44.72850301585763,city,bike,Low
28670,2016-03-23,19,2,0,"40.7502,-73.9915","40.762,-73.9869",1.3681115569016011,11.566666666666666,7.09683228363943,city,bus,High
28671,2016-04-16,11,5,1,"40.7883,-73.9764","40.8004,-73.9576",2.0772339344775386,8.866666666666667,14.056470233306651,city,car,Medium
28672,2016-03-04,13,4,0,"40.7406,-73.9864","40.7729,-73.9516",4.635868890195442,28.366666666666667,9.805598122622557,city,bike,High
28673,2016-02-22,9,0,0,"40.7358,-73.9934","40.7643,-73.9673",3.857036113579947,22.2,10.424421928594452,city,bus,Medium
28674,2016-02-14,19,6,1,"40.7286,-73.9924","40.7138,-73.979",1.9958779576506338,20.45,5.855876648363718,city,bus,High
28675,2016-06-24,8,4,0,"40.7558,-73.9749","40.7691,-73.9883",1.8603204909406004,24.033333333333335,4.6443507402123165,city,bike,High
28676,2016-05-14,18,5,1,"40.7799,-73.9807","40.7696,-73.9509",2.758353510949294,15.633333333333333,10.58643138530646,city,bike,Medium
28677,2016-04-03,11,6,1,"40.7554,-73.9912","40.7201,-74.003",4.049129206404568,19.683333333333334,12.342815531800547,city,bus,Medium
28678,2016-02-15,13,0,0,"40.7742,-73.9829","40.7715,-73.9878",0.5102863630393297,3.7,8.274913995232374,city,bike,High
28679,2016-03-05,11,5,1,"40.7452,-73.9983","40.7484,-73.9761",1.9037091561505128,14.416666666666666,7.922951401320054,city,bike,High
28680,2016-04-21,15,3,0,"40.7485,-74.0036","40.7659,-73.9635",3.8924651083331114,28.25,8.26718253097298,city,car,High
28681,2016-06-03,18,4,0,"40.7886,-73.9674","40.7837,-73.9779",1.0384331640384024,7.55,8.252448985735649,city,car,High
28682,2016-06-27,21,0,0,"40.7424,-74.0044","40.7357,-74.0084",0.8176835148722688,4.966666666666667,9.878055884362977,city,bus,High
28683,2016-06-09,15,3,0,"40.8057,-73.9617","40.8292,-73.9134",4.83204307062587,28.166666666666668,10.293109499558067,city,car,Medium
28684,2016-05-25,0,2,0,"40.7546,-73.9844","40.7312,-73.9898",2.6414322272470807,9.466666666666667,16.74147186283361,city,bike,Medium
28685,2016-06-26,6,6,1,"40.7596,-73.9286","40.748,-73.9857",4.9796344543393944,13.233333333333333,22.577687702294487,city,bus,Medium
28686,2016-03-24,18,3,0,"40.7641,-73.971","40.7762,-73.9623",1.5320002580277037,5.716666666666667,16.079302999707675,city,bike,Medium
28687,2016-03-21,19,0,0,"40.7027,-74.0141","40.7207,-73.9805",3.467894585586328,12.95,16.06746526140384,city,bus,Medium
28688,2016-03-11,10,4,0,"40.7771,-73.9618","40.7572,-73.9736",2.4256792015753685,19.0,7.660039583922217,city,car,High
28689,2016-04-02,9,5,1,"40.7444,-73.985","40.771,-73.9824",2.965880950771013,18.7,9.516195563971165,city,bus,High
28690,2016-06-01,18,2,0,"40.7228,-74.0079","40.7449,-73.9839",3.182467301075208,16.583333333333332,11.51445455665402,city,car,Medium
28691,2016-01-13,8,2,0,"40.7712,-73.9633","40.7642,-73.9687",0.90147580357978,3.7333333333333334,14.488003986103607,city,bike,Medium
28692,2016-02-04,12,3,0,"40.7155,-74.0044","40.7438,-73.9924",3.3052827131409477,25.2,7.8697207455736855,city,car,High
28693,2016-04-07,12,3,0,"40.7258,-74.0039","40.7611,-73.9792",4.442640833524319,38.916666666666664,6.849467666247345,city,bike,High
28694,2016-02-03,5,2,0,"40.7376,-74.0049","40.7665,-73.9967",3.2869283706765104,10.55,18.69343149199911,city,car,Medium
28695,2016-03-18,23,4,0,"40.768,-73.9918","40.7377,-74.0019",3.4749597600480784,20.316666666666666,10.262391416056673,city,bike,Medium
28696,2016-01-19,21,1,0,"40.7492,-73.9861","40.7567,-73.9859",0.8341320914892373,7.8,6.4164007037633635,city,car,High
28697,2016-02-07,12,6,1,"40.7641,-73.9812","40.7552,-74.0024",2.041482107000835,12.166666666666666,10.067582993428775,city,car,Medium
28698,2016-04-07,9,3,0,"40.7556,-73.975","40.7608,-73.9718",0.6379462818783965,3.1,12.347347391194772,city,car,Medium
28699,2016-03-11,10,4,0,"40.7612,-73.9728","40.7517,-73.9758",1.0861538435481684,6.933333333333334,9.399408261474534,city,bus,High
28700,2016-02-15,10,0,0,"40.7498,-73.9916","40.7401,-73.9861",1.1739006665178198,4.85,14.5224824723854,city,car,Medium
28701,2016-04-01,20,4,0,"40.7043,-74.0088","40.7109,-74.016",0.9523191896322023,5.833333333333333,9.795283093359794,city,car,High
28702,2016-02-23,13,1,0,"40.765,-73.9704","40.7685,-73.9497",1.7861883509454513,11.016666666666667,9.728105996072049,city,bus,High
28703,2016-06-07,18,1,0,"40.7593,-73.9683","40.7664,-73.9571",1.2300630912069688,4.866666666666666,15.165161398442082,city,car,Medium
28704,2016-01-11,17,0,0,"40.7573,-73.9714","40.7325,-73.98",2.8512176745065902,10.983333333333333,15.575695945711267,city,car,Medium
28705,2016-06-29,14,2,0,"40.7156,-74.0017","40.7344,-74.0047",2.105695556716455,14.483333333333333,8.723249717122254,city,bike,High
28706,2016-06-06,3,0,0,"40.749,-73.9926","40.7488,-73.9911",0.12830026583101192,27.283333333333335,0.28215085949397856,city,car,High
28707,2016-01-30,3,5,1,"40.7305,-73.9821","40.7293,-73.9872",0.44997943946130803,3.1666666666666665,8.525926221372153,city,bike,High
28708,2016-01-25,15,0,0,"40.7393,-74.0027","40.7485,-74.0036",1.025799252511922,9.066666666666666,6.7883774063288955,city,bus,High
28709,2016-03-15,16,1,0,"40.719,-74.0066","40.7217,-73.9956",0.9744279410223191,7.6,7.692852165965678,city,car,High
28710,2016-05-13,15,4,0,"40.7716,-73.9592","40.7447,-73.9761",3.312568962835819,21.866666666666667,9.089366056561698,city,bus,High
28711,2016-04-15,22,4,0,"40.7368,-73.9869","40.7328,-73.9996",1.1588165643408732,6.083333333333333,11.429423648293543,city,bus,Medium
28712,2016-01-01,14,4,0,"40.7609,-73.961","40.7471,-73.9741",1.8900388055913864,4.8,23.625485069892328,city,bike,Medium
28713,2016-02-06,20,5,1,"40.7443,-73.9762","40.8015,-73.9686",6.39246654303105,23.05,16.639826142380173,city,bike,Medium
28714,2016-03-19,20,5,1,"40.7404,-74.0063","40.735,-74.0048",0.6136082572783904,8.266666666666667,4.453608318956059,city,car,High
28715,2016-04-17,13,6,1,"40.7239,-73.979","40.7491,-73.9918",3.0024827663405165,14.566666666666666,12.367205902546749,city,bike,Medium
28716,2016-01-27,11,2,0,"40.7418,-74.0037","40.7493,-73.9956",1.077552434418936,18.35,3.523332210634123,city,bus,High
28717,2016-04-12,21,1,0,"40.7749,-73.9539","40.7479,-73.9735",3.426167447430781,8.766666666666667,23.449054773290513,city,car,Medium
28718,2016-05-11,16,2,0,"40.7934,-73.9723","40.7477,-73.9852",5.196426279748998,21.966666666666665,14.193577091878902,city,bike,Medium
28719,2016-01-26,9,1,0,"40.7604,-74.0029","40.7257,-74.0051",3.862912838510995,19.9,11.64697338244521,city,car,Medium
28720,2016-05-24,14,1,0,"40.7566,-73.9741","40.7453,-73.9712",1.2800289387511197,14.3,5.37075079196274,city,bus,High
28721,2016-01-04,9,0,0,"40.757,-73.9857","40.7048,-74.0168",6.368514193465673,22.0,17.368675073088202,city,bus,Medium
28722,2016-05-25,22,2,0,"40.6486,-73.7844","40.697,-73.9842",17.688743738219948,30.0,35.377487476439896,highway,car,Low
28723,2016-06-19,18,6,1,"40.721,-73.9963","40.7649,-73.9808",5.0530965926313405,25.05,12.103225371572073,city,bike,Medium
28724,2016-05-16,2,0,0,"40.729,-74.0009","40.8366,-73.937",13.118560047352725,24.566666666666666,32.03990242229973,city,car,Low
28725,2016-01-03,13,6,1,"40.7395,-74.0055","40.7139,-74.0141",2.937389749673752,7.466666666666667,23.604024774164078,city,bike,Medium
28726,2016-01-14,18,3,0,"40.7299,-73.9914","40.7115,-74.0102",2.5877131204719537,10.2,15.221841885129141,city,bike,Medium
28727,2016-05-19,21,3,0,"40.7483,-73.9923","40.7427,-73.9512",3.5179388980996813,16.783333333333335,12.576544223593695,city,bus,Medium
28728,2016-05-28,13,5,1,"40.773,-73.9583","40.7564,-73.9748",2.3104381097494984,7.85,17.659399564964318,city,bike,Medium
28729,2016-01-30,18,5,1,"40.7668,-73.954","40.7506,-73.8762",6.795897017139051,33.25,12.263272812882498,city,bus,Medium
28730,2016-05-06,12,4,0,"40.7452,-73.9888","40.7493,-73.9924",0.5475536736328549,6.0,5.475536736328548,city,car,High
28731,2016-01-26,8,1,0,"40.7875,-73.9446","40.7805,-73.9549",1.1652850626794005,6.7,10.435388621009556,city,bus,Medium
28732,2016-06-11,16,5,1,"40.7752,-73.9649","40.7631,-73.9676",1.364535986579008,8.266666666666667,9.903890225170219,city,car,High
28733,2016-06-07,11,1,0,"40.778,-73.9568","40.7759,-73.987",2.553636294418091,23.85,6.424242250108405,city,bus,High
28734,2016-05-06,0,4,0,"40.7256,-73.9867","40.7119,-73.9986",1.823857902069214,13.033333333333333,8.3962767870194,city,car,High
28735,2016-01-28,8,3,0,"40.7463,-73.9799","40.7616,-73.9713",1.8490848662337103,11.95,9.284108114980972,city,bike,High
28736,2016-04-05,22,1,0,"40.7788,-73.9827","40.7338,-73.9873",5.018750119175592,30.233333333333334,9.96003331258662,city,bike,High
28737,2016-06-28,18,1,0,"40.7667,-73.9788","40.7665,-73.9629",1.339224625999729,8.4,9.565890185712348,city,car,High
28738,2016-01-07,21,3,0,"40.7498,-73.9748","40.7639,-73.9845",1.767955859527531,11.516666666666667,9.210768587987138,city,bike,High
28739,2016-01-11,20,0,0,"40.737,-73.9888","40.7429,-73.9874",0.6665687740216799,5.2,7.691178161788614,city,bike,High
28740,2016-04-07,9,3,0,"40.7017,-74.0128","40.7077,-74.0019",1.1354875626955867,7.233333333333333,9.418790842636204,city,car,High
28741,2016-05-24,19,1,0,"40.7108,-74.0089","40.6785,-73.9727",4.713155987294122,20.85,13.563038812357185,city,bike,Medium
28742,2016-02-14,9,6,1,"40.7562,-73.989","40.7739,-73.8707",10.155564792976147,23.5,25.929101599088035,city,bus,Low
28743,2016-03-30,6,2,0,"40.7349,-73.983","40.7272,-73.9882",0.9618022273829082,1.9833333333333334,29.096537971247646,city,bus,Low
28744,2016-03-09,8,2,0,"40.7505,-73.9719","40.7601,-73.9827",1.4025095623332324,7.55,11.14577135629059,city,bus,Medium
28745,2016-05-09,4,0,0,"40.7198,-73.9877","40.6908,-73.9149",6.9322626975720265,17.866666666666667,23.279986670950834,city,bus,Medium
28746,2016-04-15,20,4,0,"40.7296,-73.9781","40.7798,-73.9823",5.593184664159002,26.2,12.808819841585501,city,bus,Medium
28747,2016-03-23,20,2,0,"40.7795,-73.9736","40.8041,-73.9662",2.805436109763077,6.333333333333333,26.577815776702835,city,bus,Low
28748,2016-02-14,13,6,1,"40.734,-74.0046","40.7337,-73.9923",1.0369081435873053,5.933333333333334,10.485587968860392,city,bus,Medium
28749,2016-05-16,11,0,0,"40.7672,-73.9544","40.7846,-73.9541",1.934956627555155,11.983333333333333,9.68823902531093,city,bike,High
28750,2016-03-11,14,4,0,"40.7541,-73.9958","40.7154,-74.0089",4.442544099595813,22.016666666666666,12.106857500791014,city,bike,Medium
28751,2016-06-08,20,2,0,"40.7477,-73.9768","40.7596,-73.968",1.5166935034358089,3.3,27.57624551701471,city,bike,Low
28752,2016-02-03,20,2,0,"40.7288,-73.9762","40.742,-73.9934",2.062653959355227,12.733333333333333,9.719311850364944,city,car,High
28753,2016-05-11,15,2,0,"40.7681,-73.9892","40.7915,-73.976",2.8293974962098662,10.083333333333334,16.8360842749678,city,car,Medium
28754,2016-02-19,0,4,0,"40.7278,-73.9856","40.6875,-73.9737",4.592046416047817,18.383333333333333,14.98764016117148,city,bike,Medium
28755,2016-06-01,7,2,0,"40.7435,-73.977","40.7697,-73.8641",9.945707795238333,26.7,22.34990515783895,city,bus,Medium
28756,2016-04-13,8,2,0,"40.7702,-73.8633","40.722,-74.0099",13.462757388905253,62.63333333333333,12.896734060686246,city,bike,Medium
28757,2016-01-08,17,4,0,"40.7367,-73.9787","40.7256,-73.9962",1.9229585121775838,11.35,10.165419447634806,city,car,Medium
28758,2016-06-04,22,5,1,"40.7249,-73.9947","40.721,-74.004",0.8957053269721994,5.2,10.33506146506384,city,bike,Medium
28759,2016-05-06,12,4,0,"40.7709,-73.9801","40.7865,-73.9546",2.76027684736939,18.75,8.832885911582048,city,bike,High
28760,2016-06-23,0,3,0,"40.7528,-73.993","40.7656,-73.9841",1.6086274992510514,5.183333333333334,18.620768480076478,city,bike,Medium
28761,2016-01-28,22,3,0,"40.7793,-73.9882","40.7394,-74.0061",4.685837944634901,15.533333333333333,18.09980321961979,city,car,Medium
28762,2016-05-02,14,0,0,"40.76,-73.9807","40.7456,-73.9535",2.7952243565280837,22.166666666666668,7.566020814662481,city,bike,High
28763,2016-05-20,0,4,0,"40.7367,-73.993","40.7339,-74.0027",0.8745787954729628,4.516666666666667,11.61802089927183,city,bus,Medium
28764,2016-05-09,11,0,0,"40.7368,-73.9973","40.75,-73.9877",1.6758427738662833,12.45,8.076350717427871,city,bike,High
28765,2016-02-03,11,2,0,"40.7458,-73.9845","40.7548,-73.974",1.335600689391234,9.466666666666667,8.465074791916273,city,car,High
28766,2016-01-08,0,4,0,"40.7294,-73.9871","40.7115,-74.0152",3.0934852500967134,12.6,14.730882143317682,city,car,Medium
28767,2016-05-20,7,4,0,"40.7671,-73.99","40.7623,-73.9819",0.8661595083677167,7.1,7.319657817191972,city,bike,High
28768,2016-02-11,18,3,0,"40.8227,-73.7352","40.8227,-73.7352",0.0,16.666666666666668,0.0,city,bus,High
28769,2016-04-18,7,0,0,"40.7643,-73.9614","40.7449,-73.9825",2.7950272111870778,14.116666666666667,11.879690626060778,city,bus,Medium
28770,2016-06-12,11,6,1,"40.7687,-73.9819","40.7837,-73.9839",1.6764043404001698,10.466666666666667,9.609961187007343,city,car,High
28771,2016-01-14,17,3,0,"40.7705,-73.9542","40.7931,-73.9726",2.952168366496336,16.016666666666666,11.05911146658357,city,bike,Medium
28772,2016-02-19,17,4,0,"40.8017,-73.9649","40.7764,-73.9827",3.1874610287993987,7.75,24.677117642317924,city,bike,Medium
28773,2016-03-16,7,2,0,"40.7225,-73.987","40.7095,-74.0102",2.431623114402438,11.683333333333334,12.487650801496114,city,bike,Medium
28774,2016-06-09,11,3,0,"40.7762,-73.9623","40.7528,-73.9807",3.0284575187148097,27.966666666666665,6.497286690925694,city,bus,High
28775,2016-04-22,10,4,0,"40.7594,-73.9956","40.7317,-74.0013",3.1173050152545834,23.183333333333334,8.06779155637419,city,bike,High
28776,2016-01-08,6,4,0,"40.7318,-74.0008","40.7427,-73.9929",1.3827621278091184,3.2333333333333334,25.659503402643434,city,bike,Low
28777,2016-04-19,18,1,0,"40.7631,-73.9853","40.7833,-73.9509",3.6655587838763175,18.05,12.184682938093022,city,bike,Medium
28778,2016-06-25,12,5,1,"40.7127,-74.0076","40.772,-73.9797",7.000271124671902,24.733333333333334,16.981789790309197,city,bus,Medium
28779,2016-01-28,18,3,0,"40.7445,-73.9804","40.7572,-73.9766",1.4479994960310862,11.516666666666667,7.543846867889885,city,car,High
28780,2016-02-24,7,2,0,"40.7422,-73.9746","40.6354,-73.9928",11.974351279438695,31.1,23.10164233975311,city,car,Medium
28781,2016-02-24,16,2,0,"40.7644,-73.977","40.7604,-74.0029",2.2262252510132745,14.7,9.086633677605203,city,bike,High
28782,2016-01-29,16,4,0,"40.7142,-74.0152","40.7455,-74.0058",3.5693934263542304,11.55,18.54230351352847,city,bike,Medium
